frame,object_type,confidence,x1,y1,x2,y2
86,vehicle,0.6464149355888367,520,519,853,774
86,vehicle,0.5895564556121826,115,637,411,926
86,vehicle,0.5536355972290039,1466,609,1772,861
86,vehicle,0.4538208544254303,385,602,677,839
86,vehicle,0.39274194836616516,1654,459,1872,630
86,vehicle,0.3257770538330078,113,637,416,926
86,vehicle,0.3242952525615692,823,574,969,737
86,vehicle,0.31486669182777405,1298,751,1642,966
86,vehicle,0.27220699191093445,2520,573,2658,764
86,vehicle,0.25926557183265686,1214,404,1372,540
86,license_plate,0.5142698884010315,1232,1643,1401,1729
87,vehicle,0.9093020558357239,2242,1657,3088,2159
87,vehicle,0.9042711853981018,996,1328,1692,1855
87,vehicle,0.8719821572303772,2210,1359,2840,1838
87,vehicle,0.8596721887588501,1200,988,1664,1380
87,vehicle,0.8526067733764648,2027,1055,2553,1478
87,vehicle,0.834323525428772,2,714,213,987
87,vehicle,0.8309332132339478,835,1982,1507,2157
87,vehicle,0.788295328617096,2195,477,2533,815
87,vehicle,0.7285463809967041,1367,890,1759,1255
87,vehicle,0.6576197743415833,2246,914,2655,1270
87,vehicle,0.6342960596084595,2163,785,2538,1054
87,vehicle,0.6273584365844727,521,517,851,775
87,vehicle,0.5968456864356995,1463,612,1777,863
87,vehicle,0.5905219912528992,119,637,414,923
87,vehicle,0.43861597776412964,392,598,676,837
87,vehicle,0.3621070683002472,1656,456,1871,630
87,vehicle,0.3084142804145813,1290,744,1639,967
87,vehicle,0.285544216632843,117,638,419,924
87,license_plate,0.4875742197036743,1237,1653,1437,1743
88,vehicle,0.9048503637313843,992,1333,1689,1864
88,vehicle,0.9039933681488037,2241,1665,3105,2157
88,vehicle,0.8695385456085205,2209,1366,2844,1843
88,vehicle,0.8645731806755066,1198,991,1658,1385
88,vehicle,0.8484471440315247,2027,1062,2546,1482
88,vehicle,0.841659426689148,1,712,220,984
88,vehicle,0.7958486080169678,841,1994,1503,2157
88,vehicle,0.7830958962440491,1366,896,1761,1256
88,vehicle,0.7812306880950928,2194,479,2532,813
88,vehicle,0.7516770958900452,2247,919,2652,1274
88,vehicle,0.6734210252761841,130,637,421,918
88,vehicle,0.6469907760620117,522,519,857,775
88,vehicle,0.6310415267944336,2158,788,2540,1060
88,vehicle,0.5819968581199646,1460,610,1779,864
88,vehicle,0.47040653228759766,395,601,683,835
88,vehicle,0.42699357867240906,2526,597,2664,778
88,vehicle,0.3830505609512329,1653,457,1873,635
88,vehicle,0.29053235054016113,1286,754,1631,965
88,license_plate,0.5773264765739441,1245,1671,1432,1752
89,vehicle,0.9106946587562561,989,1335,1689,1869
89,vehicle,0.9065077900886536,2242,1667,3110,2158
89,vehicle,0.8727561235427856,2213,1368,2848,1846
89,vehicle,0.8682656288146973,1195,993,1657,1388
89,vehicle,0.8549214601516724,2027,1062,2554,1483
89,vehicle,0.8236833810806274,0,714,224,985
89,vehicle,0.8225217461585999,2194,477,2532,798
89,vehicle,0.8051224946975708,848,2002,1499,2156
89,vehicle,0.755142092704773,1363,897,1758,1258
89,vehicle,0.7275975942611694,2247,921,2651,1274
89,vehicle,0.6832428574562073,129,634,424,918
89,vehicle,0.6367138624191284,2160,787,2540,1062
89,vehicle,0.5885897278785706,1464,610,1778,865
89,vehicle,0.5328018069267273,525,516,859,771
89,vehicle,0.46957629919052124,396,599,685,835
89,vehicle,0.38200122117996216,1653,458,1875,638
89,vehicle,0.2807612717151642,2525,582,2663,768
89,vehicle,0.27655234932899475,1288,749,1642,961
89,license_plate,0.553846538066864,1246,1673,1436,1756
90,vehicle,0.9058621525764465,986,1345,1689,1879
90,vehicle,0.9024680256843567,2244,1673,3111,2158
90,vehicle,0.8697440028190613,1195,996,1653,1392
90,vehicle,0.8563420176506042,2028,1068,2548,1490
90,vehicle,0.8563218712806702,2211,1374,2855,1866
90,vehicle,0.8252562284469604,0,710,228,983
90,vehicle,0.7795623540878296,2197,478,2534,812
90,vehicle,0.7773481011390686,850,2017,1493,2156
90,vehicle,0.748357892036438,2246,922,2655,1277
90,vehicle,0.733257532119751,1364,899,1756,1261
90,vehicle,0.6547847986221313,135,633,429,916
90,vehicle,0.6511819362640381,2163,789,2542,1062
90,vehicle,0.5930188894271851,402,597,692,835
90,vehicle,0.5598408579826355,1461,607,1779,864
90,vehicle,0.5018779635429382,527,518,862,770
90,vehicle,0.47336697578430176,2527,588,2664,778
90,vehicle,0.3486413061618805,1654,458,1875,645
90,vehicle,0.25187087059020996,1286,756,1632,967
90,license_plate,0.605798602104187,1238,1683,1431,1764
91,vehicle,0.9168019890785217,981,1349,1691,1889
91,vehicle,0.8946037292480469,2247,1680,3118,2159
91,vehicle,0.878126323223114,2211,1381,2850,1878
91,vehicle,0.8641911149024963,2023,1069,2559,1495
91,vehicle,0.8585253357887268,1194,997,1652,1399
91,vehicle,0.8296301960945129,1,710,236,979
91,vehicle,0.814487099647522,2199,478,2534,802
91,vehicle,0.7878321409225464,855,2032,1484,2157
91,vehicle,0.7412973046302795,2246,925,2656,1281
91,vehicle,0.7212548851966858,1365,900,1755,1264
91,vehicle,0.6807767748832703,2164,792,2538,1060
91,vehicle,0.6256853342056274,139,630,433,912
91,vehicle,0.6099914312362671,408,596,696,834
91,vehicle,0.5096213817596436,530,514,861,759
91,vehicle,0.491048663854599,1457,610,1783,864
91,vehicle,0.3723166882991791,2522,578,2666,777
91,vehicle,0.32196784019470215,1655,457,1872,630
91,license_plate,0.614513635635376,1229,1686,1425,1771
92,vehicle,0.9171304702758789,978,1352,1691,1892
92,vehicle,0.8850200772285461,2251,1681,3131,2158
92,vehicle,0.8724804520606995,2213,1382,2852,1878
92,vehicle,0.860512912273407,2021,1070,2561,1496
92,vehicle,0.8600675463676453,1192,997,1652,1401
92,vehicle,0.839715301990509,0,708,238,979
92,vehicle,0.7841582298278809,859,2036,1481,2157
92,vehicle,0.7781281471252441,2198,478,2536,839
92,vehicle,0.7175410985946655,1362,901,1755,1266
92,vehicle,0.7046893239021301,2246,927,2656,1281
92,vehicle,0.6459141373634338,140,629,432,911
92,vehicle,0.6369131803512573,2167,794,2540,1061
92,vehicle,0.6155669689178467,409,595,696,832
92,vehicle,0.5867652893066406,533,514,862,762
92,vehicle,0.4765606224536896,1457,610,1784,863
92,vehicle,0.43838849663734436,2521,582,2667,782
92,vehicle,0.35420000553131104,1656,456,1871,626
92,license_plate,0.6095035076141357,1230,1694,1434,1782
93,vehicle,0.9228041172027588,973,1366,1687,1900
93,vehicle,0.8960393071174622,2252,1690,3136,2159
93,vehicle,0.8573302626609802,2215,1390,2860,1887
93,vehicle,0.8543253540992737,2020,1076,2569,1501
93,vehicle,0.8481990694999695,1185,1003,1650,1410
93,vehicle,0.8293293714523315,0,707,243,978
93,vehicle,0.7745722532272339,2198,482,2534,810
93,vehicle,0.757254421710968,2242,929,2660,1285
93,vehicle,0.7532116174697876,1360,907,1759,1269
93,vehicle,0.7054201364517212,2166,792,2544,1063
93,vehicle,0.697390615940094,860,2048,1475,2158
93,vehicle,0.6711373925209045,535,518,869,772
93,vehicle,0.6281894445419312,148,631,438,909
93,vehicle,0.5803626179695129,1458,608,1788,861
93,vehicle,0.5574370622634888,418,599,698,830
93,vehicle,0.48418301343917847,2524,585,2668,781
93,vehicle,0.3903313875198364,1653,458,1879,641
93,vehicle,0.3265790045261383,1301,827,1627,985
93,vehicle,0.2842235267162323,1280,758,1625,977
93,license_plate,0.502795398235321,1225,1694,1396,1780
94,vehicle,0.9349142909049988,965,1370,1689,1909
94,vehicle,0.8945579528808594,2255,1703,3145,2159
94,vehicle,0.8722051978111267,2216,1396,2867,1899
94,vehicle,0.857186496257782,2025,1078,2562,1506
94,vehicle,0.8549033403396606,1182,1003,1648,1417
94,vehicle,0.7708171010017395,0,706,249,977
94,vehicle,0.7543439269065857,2243,931,2661,1288
94,vehicle,0.7212785482406616,1353,902,1756,1272
94,vehicle,0.7148520350456238,2198,480,2538,805
94,vehicle,0.7135921716690063,2169,795,2547,1061
94,vehicle,0.6693160533905029,547,518,868,763
94,vehicle,0.6549228429794312,864,2064,1470,2156
94,vehicle,0.5956102609634399,415,594,700,833
94,vehicle,0.5846353769302368,153,629,440,904
94,vehicle,0.5577473044395447,1457,613,1784,861
94,vehicle,0.3727077841758728,1652,456,1879,653
94,vehicle,0.37116381525993347,1299,826,1627,991
94,vehicle,0.3514367640018463,2525,585,2669,783
94,vehicle,0.28370770812034607,1279,758,1625,978
94,vehicle,0.27802446484565735,416,594,701,829
94,license_plate,0.5215463042259216,1227,1703,1434,1793
95,vehicle,0.9352577328681946,962,1373,1687,1914
95,vehicle,0.8904887437820435,2260,1713,3151,2159
95,vehicle,0.8777931928634644,2216,1401,2870,1905
95,vehicle,0.863210916519165,2024,1081,2564,1507
95,vehicle,0.8501355648040771,1184,1005,1647,1411
95,vehicle,0.7692068219184875,2239,935,2662,1289
95,vehicle,0.7532529830932617,0,708,251,974
95,vehicle,0.7226141095161438,2173,795,2553,1065
95,vehicle,0.7087855339050293,1352,906,1758,1272
95,vehicle,0.6770945191383362,545,520,870,767
95,vehicle,0.660308301448822,2197,483,2538,805
95,vehicle,0.629270613193512,869,2070,1462,2155
95,vehicle,0.6075738072395325,1458,608,1785,865
95,vehicle,0.5962653756141663,417,593,700,832
95,vehicle,0.5283381342887878,156,630,442,904
95,vehicle,0.5081572532653809,2525,587,2668,782
95,vehicle,0.44280099868774414,1651,457,1879,677
95,vehicle,0.3674098551273346,1299,828,1628,994
95,vehicle,0.3115110695362091,1221,406,1382,580
95,vehicle,0.29591453075408936,417,594,700,829
95,license_plate,0.41938191652297974,1228,1712,1421,1796
96,vehicle,0.9416223168373108,959,1375,1680,1927
96,vehicle,0.9063403606414795,2257,1723,3151,2158
96,vehicle,0.8922417759895325,2215,1405,2873,1914
96,vehicle,0.875505268573761,2024,1082,2556,1510
96,vehicle,0.8622689843177795,1181,1009,1643,1413
96,vehicle,0.8101523518562317,2233,937,2665,1294
96,vehicle,0.7322235703468323,0,708,257,972
96,vehicle,0.7115702033042908,2197,482,2539,799
96,vehicle,0.7098076939582825,2176,795,2555,1061
96,vehicle,0.7039838433265686,1350,910,1755,1277
96,vehicle,0.6514896154403687,878,2092,1448,2154
96,vehicle,0.6416453123092651,551,519,877,763
96,vehicle,0.6120817065238953,1457,616,1783,864
96,vehicle,0.6108726263046265,423,597,706,825
96,vehicle,0.47055402398109436,160,629,448,904
96,vehicle,0.4259394705295563,1652,456,1879,689
96,vehicle,0.3795948922634125,2530,593,2673,779
96,vehicle,0.35180068016052246,1302,829,1634,989
96,vehicle,0.35015520453453064,421,594,704,824
96,license_plate,0.5818493366241455,1224,1718,1425,1801
97,vehicle,0.9330800771713257,954,1387,1679,1934
97,vehicle,0.8766918182373047,2023,1086,2558,1514
97,vehicle,0.8762577176094055,2213,1414,2853,1924
97,vehicle,0.8722407817840576,2270,1735,3128,2157
97,vehicle,0.8436371088027954,1176,1012,1646,1415
97,vehicle,0.7895954847335815,2237,938,2664,1298
97,vehicle,0.7312598824501038,0,703,264,970
97,vehicle,0.7109150290489197,2197,483,2539,801
97,vehicle,0.6896594762802124,1341,912,1753,1279
97,vehicle,0.689140796661377,2179,796,2554,1066
97,vehicle,0.6380819082260132,429,594,706,825
97,vehicle,0.6261640191078186,557,519,881,760
97,vehicle,0.6018140912055969,2529,595,2673,786
97,vehicle,0.5716022253036499,1460,618,1779,850
97,vehicle,0.5473183989524841,164,628,450,903
97,vehicle,0.5008663535118103,884,2101,1444,2154
97,vehicle,0.4099571108818054,1652,455,1878,671
97,vehicle,0.37791070342063904,1301,831,1634,995
97,vehicle,0.33070990443229675,427,594,706,824
97,license_plate,0.5605099201202393,1219,1730,1432,1813
98,vehicle,0.9354103207588196,954,1390,1678,1938
98,vehicle,0.881208062171936,2022,1089,2557,1514
98,vehicle,0.8772618770599365,2213,1420,2853,1926
98,vehicle,0.8612930774688721,2271,1742,3154,2157
98,vehicle,0.8321998715400696,1176,1018,1647,1422
98,vehicle,0.7559835314750671,2232,941,2662,1300
98,vehicle,0.7185710072517395,0,701,264,969
98,vehicle,0.7085879445075989,2181,798,2552,1067
98,vehicle,0.6998984217643738,1335,914,1751,1280
98,vehicle,0.6788603067398071,2197,482,2540,800
98,vehicle,0.6611277461051941,560,519,883,763
98,vehicle,0.5927266478538513,430,593,707,824
98,vehicle,0.5711118578910828,1460,617,1779,849
98,vehicle,0.5587234497070312,2526,578,2676,786
98,vehicle,0.4769073724746704,167,627,452,901
98,vehicle,0.437160849571228,1653,456,1878,665
98,vehicle,0.41751134395599365,881,2107,1441,2155
98,vehicle,0.4075254499912262,1299,830,1635,995
98,vehicle,0.37376633286476135,427,594,707,822
98,license_plate,0.5848626494407654,1215,1732,1425,1813
99,vehicle,0.9361225366592407,951,1396,1677,1948
99,vehicle,0.8944535255432129,2020,1089,2575,1520
99,vehicle,0.8633405566215515,2276,1748,3120,2157
99,vehicle,0.8607536554336548,2214,1429,2871,1934
99,vehicle,0.8592067956924438,1178,1018,1640,1419
99,vehicle,0.8017169237136841,2229,943,2673,1302
99,vehicle,0.7480077743530273,1338,912,1749,1283
99,vehicle,0.746158242225647,2181,797,2555,1072
99,vehicle,0.7377816438674927,2198,483,2545,801
99,vehicle,0.7284005284309387,0,699,270,967
99,vehicle,0.6594667434692383,562,520,884,761
99,vehicle,0.5977957844734192,437,593,714,826
99,vehicle,0.5708064436912537,1455,615,1771,872
99,vehicle,0.5026369690895081,174,627,457,901
99,vehicle,0.4120185077190399,1654,456,1877,679
99,vehicle,0.3868972063064575,2529,575,2677,786
99,vehicle,0.3804667592048645,1298,829,1638,992
99,vehicle,0.372031033039093,435,593,713,827
99,vehicle,0.34356099367141724,1222,406,1386,576
99,license_plate,0.635562002658844,1221,1742,1420,1827
100,vehicle,0.9333751201629639,950,1399,1676,1956
100,vehicle,0.8927741646766663,2019,1093,2568,1525
100,vehicle,0.859441876411438,1175,1024,1640,1425
100,vehicle,0.8566733598709106,2215,1434,2875,1937
100,vehicle,0.8372858762741089,2276,1757,3133,2156
100,vehicle,0.8106530904769897,2228,948,2669,1307
100,vehicle,0.7905511856079102,0,699,274,964
100,vehicle,0.7724740505218506,1336,914,1755,1285
100,vehicle,0.7349777817726135,2197,483,2545,807
100,vehicle,0.6817961931228638,2179,796,2557,1064
100,vehicle,0.6413589119911194,442,593,718,818
100,vehicle,0.5753218531608582,181,626,464,897
100,vehicle,0.5619010329246521,1454,615,1771,873
100,vehicle,0.5201296806335449,565,520,886,760
100,vehicle,0.5105903148651123,2535,590,2677,786
100,vehicle,0.4375242590904236,1654,457,1874,685
100,vehicle,0.38586267828941345,1222,407,1388,570
100,vehicle,0.3819926083087921,1295,807,1643,996
100,vehicle,0.28031161427497864,1285,762,1627,954
100,license_plate,0.5339433550834656,1206,1747,1355,1831
100,license_plate,0.4204813539981842,1210,1752,1423,1837
101,vehicle,0.9292140603065491,950,1404,1677,1961
101,vehicle,0.8959923386573792,2023,1093,2566,1530
101,vehicle,0.8510412573814392,1172,1023,1637,1428
101,vehicle,0.8345058560371399,2218,1439,2882,1939
101,vehicle,0.8255797028541565,2295,1767,3152,2154
101,vehicle,0.8011460304260254,0,700,279,964
101,vehicle,0.7916051149368286,2226,945,2669,1308
101,vehicle,0.7844706773757935,1337,913,1751,1288
101,vehicle,0.7807881832122803,2198,483,2545,803
101,vehicle,0.6938784718513489,443,591,717,817
101,vehicle,0.6788955330848694,2180,798,2555,1066
101,vehicle,0.5950444936752319,568,519,886,758
101,vehicle,0.5825533866882324,1457,616,1780,837
101,vehicle,0.5563610792160034,182,626,464,896
101,vehicle,0.46292048692703247,1651,456,1875,675
101,vehicle,0.43459323048591614,1223,407,1391,579
101,vehicle,0.42379215359687805,2534,572,2679,788
101,vehicle,0.39087530970573425,1294,772,1641,996
101,license_plate,0.5537605881690979,1199,1746,1421,1835
102,vehicle,0.9171252250671387,942,1412,1675,1976
102,vehicle,0.8922052383422852,2020,1099,2576,1537
102,vehicle,0.8600391149520874,2218,1449,2877,1947
102,vehicle,0.8359001278877258,1174,1026,1641,1430
102,vehicle,0.8343309760093689,2328,1779,3177,2152
102,vehicle,0.7842828631401062,1,694,285,962
102,vehicle,0.7702780961990356,2229,947,2675,1312
102,vehicle,0.7550575733184814,1339,917,1747,1289
102,vehicle,0.7510614395141602,2201,485,2547,800
102,vehicle,0.7052332162857056,2180,801,2558,1085
102,vehicle,0.6645677089691162,445,590,720,820
102,vehicle,0.6170453429222107,568,518,888,758
102,vehicle,0.6079880595207214,1457,617,1781,838
102,vehicle,0.5763107538223267,185,625,467,894
102,vehicle,0.5228230357170105,2536,606,2677,788
102,vehicle,0.44536545872688293,1652,456,1879,682
102,vehicle,0.40842315554618835,1320,881,1704,1199
102,vehicle,0.3694135248661041,1299,837,1638,1001
102,vehicle,0.33662059903144836,1225,407,1393,581
102,vehicle,0.2785150408744812,1290,763,1620,941
102,vehicle,0.26135724782943726,0,811,47,1043
102,license_plate,0.5437735319137573,1200,1766,1413,1847
